"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"990","A vision of one GLAM community to be realised needs political support when arts, culture and heritage are undervalu… https://t.co/YtYHZt6QOC",FALSE,0,NA,2018-02-28 22:21:38,TRUE,NA,"968974503110782978",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","OzAlleyCat",0,FALSE,FALSE,NA,NA
"991","Sarah Ogilvie bringing us the concept of GLAM fam #glamslam2018 

(GLAM Twitter you are my GLAM fam <ed><U+00A0><U+00BD><ed><U+00B2><U+0095><ed><U+00A0><U+00BD><ed><U+00B2><U+0095><ed><U+00A0><U+00BD><ed><U+00B2><U+0095>) https://t.co/5dnP7g1s5A",FALSE,8,NA,2018-02-28 22:21:20,FALSE,NA,"968974427651170304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BonnieWildie",3,FALSE,FALSE,NA,NA
"992","RT @ellenforsyth: #GLAMSLAM2018 #sarahogilvie calling for widening public reach https://t.co/VEWe8WXVOO",FALSE,0,NA,2018-02-28 22:21:19,FALSE,NA,"968974422953492480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cfwriter",7,TRUE,FALSE,NA,NA
"993","At #GLAMSLAM2018 listening to Dr Sarah Ogilvie from Stanford talking about creating a GLAM fam using interactive te… https://t.co/bagYvt5vT1",FALSE,0,NA,2018-02-28 22:21:05,TRUE,NA,"968974362253574146",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kyliebudge",1,FALSE,FALSE,NA,NA
"994","RT @CatherineM__: Sarah Ogilvie opening up a whole new vocabulary @ #GLAMSLAM2018 https://t.co/XjwdSrrfof",FALSE,0,NA,2018-02-28 22:21:03,FALSE,NA,"968974353588080640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lyndakelly61",4,TRUE,FALSE,NA,NA
"995","RT @CatherineM__: Sarah Ogilvie opening up a whole new vocabulary @ #GLAMSLAM2018 https://t.co/XjwdSrrfof",FALSE,0,NA,2018-02-28 22:21:01,FALSE,NA,"968974346067763200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ellenforsyth",4,TRUE,FALSE,NA,NA
"996","RT @ellenforsyth: #GLAMSLAM2018 #sarahogilvie calling for widening public reach https://t.co/VEWe8WXVOO",FALSE,0,NA,2018-02-28 22:20:54,FALSE,NA,"968974317642895361",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jesiathe",7,TRUE,FALSE,NA,NA
"997","RT @ellenforsyth: #GLAMSLAM2018 #sarahogilvie calling for widening public reach https://t.co/VEWe8WXVOO",FALSE,0,NA,2018-02-28 22:20:39,FALSE,NA,"968974253516210176",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","OzAlleyCat",7,TRUE,FALSE,NA,NA
"998","Sarah Ogilvie opening up a whole new vocabulary @ #GLAMSLAM2018 https://t.co/XjwdSrrfof",FALSE,2,NA,2018-02-28 22:20:37,FALSE,NA,"968974246947901440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CatherineM__",4,FALSE,FALSE,NA,NA
"999","Sarah Ogilvie advocating for a GLAM Fam: supporting each other &amp; sharing resources with our sector friends &amp; family <ed><U+00A0><U+00BD><ed><U+00B2><U+0096><ed><U+00A0><U+00BD><ed><U+00B2><U+0096><ed><U+00A0><U+00BD><ed><U+00B2><U+0096> #glamslam2018",FALSE,1,NA,2018-02-28 22:20:32,FALSE,NA,"968974222931345408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jesiathe",4,FALSE,FALSE,NA,NA
"1000","Quick straw pool shows attendees are from each part of glam sector ... particularly note for public historians #glamslam2018",FALSE,1,NA,2018-02-28 22:20:15,FALSE,NA,"968974153003909120",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","OzAlleyCat",0,FALSE,FALSE,NA,NA
"1001","GLAM Slam with the GLAM fam #glamslam2018 https://t.co/ZGyYz2Omi8",FALSE,5,NA,2018-02-28 22:20:14,FALSE,NA,"968974150554365952",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","jinglefrisbee",0,FALSE,FALSE,NA,NA
"1002","#GLAMSLAM2018 #sarahogilvie calling for widening public reach https://t.co/VEWe8WXVOO",FALSE,15,NA,2018-02-28 22:20:02,FALSE,NA,"968974097739759617",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ellenforsyth",7,FALSE,FALSE,NA,NA
"1003","Making a #fam across the sector 
at #GLAMSLAM2018 with Sarah Ogilvie https://t.co/kWOxfNfxYC",FALSE,2,NA,2018-02-28 22:20:00,FALSE,NA,"968974092501073920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jessmcdnor",0,FALSE,FALSE,NA,NA
"1004","RT @EngAGEwisely: Welcome to Country. Welcome to  #GlamSlam2018! #Soldout! @GrandSlam2018 https://t.co/A4nCUAxQPC",FALSE,0,NA,2018-02-28 22:19:28,FALSE,NA,"968973954206466048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GionniDG",2,TRUE,FALSE,NA,NA
"1005","First up, our keynote from the extraordinarily impressive Dr Sarah Ogilvie (of Stanford) talking about GLAM Fam and… https://t.co/S7V5fLHrDi",FALSE,3,NA,2018-02-28 22:19:21,TRUE,NA,"968973926901604352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cfwriter",1,FALSE,FALSE,NA,NA
"1006","GLAM Fam - a group of friends or colleagues who unite in a mission to improve access to and maintenance of cultural… https://t.co/yyctVlrTEd",FALSE,12,NA,2018-02-28 22:19:11,TRUE,NA,"968973886208356352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sallyturbitt",6,FALSE,FALSE,NA,NA
"1007","Sarah Ogilvie kicks off with sixile, sib, sibfam, and other words causing all kinds of sweet hell for spell checks… https://t.co/Oov4uQuU6m",FALSE,1,NA,2018-02-28 22:19:11,TRUE,NA,"968973886137163776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GionniDG",1,FALSE,FALSE,NA,NA
"1008","Sarah Ogilivie is a lexicographer from @Stanford starts her Keynote Speech explains where her term ‘glamfam’ came f… https://t.co/r1GcR7z9VA",FALSE,0,NA,2018-02-28 22:17:48,TRUE,NA,"968973537749823493",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OzAlleyCat",1,FALSE,FALSE,NA,NA
"1009","Word of the day: sibfam. A group of mentors or friends. #glamslam2018",FALSE,5,NA,2018-02-28 22:17:42,FALSE,NA,"968973510000308224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sallyturbitt",1,FALSE,FALSE,NA,NA
"1010","Cardigan <U+2705>

Literary reference in brooch form <U+2705>

Critical engagement with records in #redactionart brooch form <U+2705>

R… https://t.co/vVzidcav0T",FALSE,18,NA,2018-02-28 22:16:13,TRUE,NA,"968973140364677120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BonnieWildie",2,FALSE,FALSE,NA,NA
"1011","#glamslam2018 getting underway with @cap_and_gown introducing Sarah Ogilvie and her opening talk, Creating a GLAM Fam",FALSE,3,NA,2018-02-28 22:15:56,FALSE,NA,"968973067291521025",NA,"<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","mikejonesmelb",1,FALSE,FALSE,NA,NA
"1012","RT @cfwriter: Tweets today are from UTS and #GLAMSLAM2018, first up is a warm Acknowledgment of Country from Auntie Joan Tranter: “we are m…",FALSE,0,NA,2018-02-28 22:15:38,FALSE,NA,"968972990166609921",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ellenforsyth",1,TRUE,FALSE,NA,NA
"1013","Welcome to Country. Welcome to  #GlamSlam2018! #Soldout! @GrandSlam2018 https://t.co/A4nCUAxQPC",FALSE,6,NA,2018-02-28 22:15:33,FALSE,NA,"968972969702703104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EngAGEwisely",2,FALSE,FALSE,NA,NA
"1014","RT @misskokolib: I'm looking forward to following the tweets from #GLAMSLAM2018 today! https://t.co/N8KWKysG7n",FALSE,0,NA,2018-02-28 22:15:22,FALSE,NA,"968972925524066305",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jesiathe",1,TRUE,FALSE,NA,NA
"1015","RT @cap_and_gown: The crowds are arriving for #GLAMSLAM2018 @UTSEngage https://t.co/yto4PPghKu",FALSE,0,NA,2018-02-28 22:14:41,FALSE,NA,"968972753318551552",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VerityFirth",1,TRUE,FALSE,NA,NA
"1016","#glamslam2018 has BEGUN!
It is really lovely how many familiar faces there are, &amp; the huge intersection of differen… https://t.co/5Z70QCzAMQ",FALSE,1,NA,2018-02-28 22:14:12,TRUE,NA,"968972630798692352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jesiathe",0,FALSE,FALSE,NA,NA
"1017","#glamslam2018... looks like a great program https://t.co/aI74tMaktN",FALSE,2,NA,2018-02-28 22:13:11,FALSE,NA,"968972375285886976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MuseumsAtMQ",0,FALSE,FALSE,NA,NA
"1018","Who knew we were all so social?! #glamslam2018 https://t.co/x2cy33Qg2l",FALSE,3,NA,2018-02-28 22:13:07,FALSE,NA,"968972357648859136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BonnieWildie",0,FALSE,FALSE,NA,NA
"1019","Tweets today are from UTS and #GLAMSLAM2018, first up is a warm Acknowledgment of Country from Auntie Joan Tranter:… https://t.co/5NCOmxXyKc",FALSE,11,NA,2018-02-28 22:12:28,TRUE,NA,"968972194796548096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cfwriter",1,FALSE,FALSE,NA,NA
"1020","Acknowledgement of country by UTS Elder-in-Residence is Auntie Joan Tranter #glamslam2018",FALSE,0,NA,2018-02-28 22:11:55,FALSE,NA,"968972054513860608",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","OzAlleyCat",0,FALSE,FALSE,NA,NA
"1021","RT @statelibrarynsw: We’re heading off to #glamslam2018 - ready to share our ideas and projects with the GLAM community. Anticipating a gre…",FALSE,0,NA,2018-02-28 22:11:23,FALSE,NA,"968971921231568896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MaggiePatts",10,TRUE,FALSE,NA,NA
"1022","Countdown to #GlamSlam2018 https://t.co/iWtS1AFGWe",FALSE,1,NA,2018-02-28 22:09:27,FALSE,NA,"968971434415411201",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EngAGEwisely",0,FALSE,FALSE,NA,NA
"1023","@BonnieWildie That is absolutely what's happening! #glamslam2018",FALSE,3,"BonnieWildie",2018-02-28 22:09:00,FALSE,"968766246937333760","968971321479643136","1217228742","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sallyturbitt",0,FALSE,FALSE,NA,NA
"1024","Countdown to #GlamSlam2018 https://t.co/7m2kVXIUQw",FALSE,0,NA,2018-02-28 22:08:53,FALSE,NA,"968971294275440640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EngAGEwisely",0,FALSE,FALSE,NA,NA
"1025","registration buzz #Glamslam2018 https://t.co/FbFaqpZfoa",FALSE,0,NA,2018-02-28 22:08:53,FALSE,NA,"968971291880386560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EngAGEwisely",0,FALSE,FALSE,NA,NA
"1026","Time for #GLAMSLAM2018 !",FALSE,1,NA,2018-02-28 22:08:17,FALSE,NA,"968971142202445824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","matthewpburgess",0,FALSE,FALSE,NA,NA
"1027","Sitting in a uni lecture room is bringing back a mixture of nostalgia &amp; dread 4 my undergrad study days at… https://t.co/BwIyXjAGyc",FALSE,1,NA,2018-02-28 22:04:51,TRUE,NA,"968970275961253888",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","OzAlleyCat",0,FALSE,FALSE,NA,NA
"1028","pre-meet chafter before #GlamSlam2018 first session https://t.co/mF4nl4PmvM",FALSE,1,NA,2018-02-28 22:01:15,FALSE,NA,"968969371237285889",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EngAGEwisely",0,FALSE,FALSE,NA,NA
"1029","Coffee has been purchased and #glamslam2018 is about to kick off. 

I think this is going to be an official #GoodDay https://t.co/kKFz70P1l3",FALSE,6,NA,2018-02-28 22:00:16,FALSE,NA,"968969122599002112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BonnieWildie",0,FALSE,FALSE,NA,NA
"1030","I'm looking forward to following the tweets from #GLAMSLAM2018 today! https://t.co/N8KWKysG7n",FALSE,4,NA,2018-02-28 22:00:02,FALSE,NA,"968969067037110273",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","misskokolib",1,FALSE,FALSE,NA,NA
"1031","Off to a good start by seeing a familiar face ... whom I met last week ... Debbie Summers from Port Macquarie Museu… https://t.co/foLYkzD8jX",FALSE,0,NA,2018-02-28 22:00:02,TRUE,NA,"968969065170575360",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","OzAlleyCat",0,FALSE,FALSE,NA,NA
"1032","Looking forward to an interesting day - sleep deprived but caffeinated. #history #heritage #glamslam2018 https://t.co/UCc1YW0H3f",FALSE,1,NA,2018-02-28 21:59:21,FALSE,NA,"968968895783567360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kat13v",0,FALSE,FALSE,NA,NA
"1033","At UTS for #glamslam2018. And the discussions and debates have started already! (I’m looking at you @GionniDG)… https://t.co/6Bxz0pT4qx",FALSE,9,NA,2018-02-28 21:58:47,TRUE,NA,"968968749578506241",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","mikejonesmelb",0,FALSE,FALSE,NA,NA
"1034","Excited to have made it to #glamslam2018 to see what’s happening in NSW https://t.co/WdB2pBFY5I",FALSE,6,NA,2018-02-28 21:54:27,FALSE,NA,"968967659650891776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CatherineM__",0,FALSE,FALSE,NA,NA
"1035","Looking forward to spending the day at #glamslam2018!",FALSE,1,NA,2018-02-28 21:50:23,FALSE,NA,"968966636429438976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ap_ap_ap_",0,FALSE,FALSE,NA,NA
"1036","Arrived at #GLAMSLAM2018! Looking forward to such a variety of presentations, formats, and institutions represented… https://t.co/PKtdWS3Zd3",FALSE,0,NA,2018-02-28 21:49:05,TRUE,NA,"968966310431408128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jessmcdnor",0,FALSE,FALSE,NA,NA
"1037","The crowds are arriving for #GLAMSLAM2018 @UTSEngage https://t.co/yto4PPghKu",FALSE,14,NA,2018-02-28 21:48:35,FALSE,NA,"968966185734717440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cap_and_gown",1,FALSE,FALSE,NA,NA
"1038","#glamslam2018 ready to rocknroll!",FALSE,0,NA,2018-02-28 21:26:34,FALSE,NA,"968960645184942080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EngAGEwisely",0,FALSE,FALSE,NA,NA
"1039","Great work from Sydney Living Museums being shared at #glamslam2018. https://t.co/WjE4qoiXo3",FALSE,2,NA,2018-02-28 21:24:18,FALSE,NA,"968960071475519488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","england_joy",0,FALSE,FALSE,NA,NA
"1040","Somehow this serendipitous find at Paddy's Market suits #glamslam2018 ... https://t.co/ljhQpOarnI",FALSE,0,NA,2018-02-28 21:17:12,FALSE,NA,"968958285582811137",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","history2wheeler",0,FALSE,FALSE,NA,NA
"1041","About to register for #glamslam2018 - what a great initiative @cap_and_gown",FALSE,1,NA,2018-02-28 21:14:48,FALSE,NA,"968957683289153536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","history2wheeler",1,FALSE,FALSE,NA,NA
"1042","Sorry in advance about any glaring error. I put this together on the train on the way to #GLAMSLAM2018 #dedication #ineedmorecaffiene",FALSE,2,"WrightPaige",2018-02-28 21:12:11,FALSE,"968955925443706880","968957023093051392","316261626","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WrightPaige",0,FALSE,FALSE,NA,NA
"1043","Our @sydlivmus educators are looking forward to sharing their expertise and our exciting work in this field… https://t.co/jzR74GRosR",FALSE,3,NA,2018-02-28 21:05:12,TRUE,NA,"968955268473135104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cbbmuse",0,FALSE,FALSE,NA,NA
"1044","RT @statelibrarynsw: We’re heading off to #glamslam2018 - ready to share our ideas and projects with the GLAM community. Anticipating a gre…",FALSE,0,NA,2018-02-28 21:04:02,FALSE,NA,"968954972875382784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ApplebyAppleby",10,TRUE,FALSE,NA,NA
"1045","On route from @UoNArchives with @WrightPaige &amp; @AnnIeVnewie looking forward to #glamslam2018",FALSE,3,NA,2018-02-28 20:55:06,FALSE,NA,"968952722715172864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GionniDG",0,FALSE,FALSE,NA,NA
"1046","RT @ellenforsyth: Tweets today will be from #glamslam2018 https://t.co/O8maKQCIOH",FALSE,0,NA,2018-02-28 20:53:08,FALSE,NA,"968952228617662464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GionniDG",1,TRUE,FALSE,NA,NA
"1047","Have arrived in Sydney for #glamslam2018 — the city’s been my waypoint many, many times, but it’s been 9 years sinc… https://t.co/KxdCLR7ZZS",FALSE,1,NA,2018-02-28 20:39:11,TRUE,NA,"968948717536473088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OzAlleyCat",0,FALSE,FALSE,NA,NA
"1048","We’re heading off to #glamslam2018 - ready to share our ideas and projects with the GLAM community. Anticipating a… https://t.co/Lu9ffTwiZ7",FALSE,29,NA,2018-02-28 20:35:29,TRUE,NA,"968947789420888064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","statelibrarynsw",10,FALSE,FALSE,NA,NA
"1049","On my way to #GLAMSLAM2018 . Sooooo early!!! https://t.co/EEeIY9wFUV",FALSE,4,NA,2018-02-28 19:41:40,FALSE,NA,"968934243551215617",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WrightPaige",0,FALSE,FALSE,NA,NA
